상품명,브랜드,가격,상품URL,이미지URL
"""실속 선물세트"" [안동소주일품] 유리병 4호 40도 (350ml x 3병, 잔 2개)",소주/증류주,"36,500원",https://gift.kakao.com/product/10337203,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240903121325_a07946e3963f49af9216bed5f17f90b6.jpg
[서울효모방] 디저트 막걸리 시리즈 3병 선물세트 / 취향저격 골라담기,탁주,"51,000원",https://gift.kakao.com/product/10943925,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241224124840_1d5ddac272d34fde96b8990501c264bc.png
우희열 명인 한산소곡주 18도 700ml 차례주 (soolmarket),술마켓,"19,480원",https://gift.kakao.com/product/1374279,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20231102151818_94899b78734c4b4d8aa3ac940679772a.jpg
"[아드벡 위스키의 향] 화심소주 25 군고구마, 스모키한 풍미와 피트의 향을 담은 국내 최초 군고구마 소주",술담화,"29,000원",https://gift.kakao.com/product/10242538,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240819102503_5dcdfe222e004499904797f23812368f.jpg
"[가정의달 이벤트] ""보자기 포장"" [안동소주일품] 일품 골드 500ml (도수40%)",소주/증류주,"30,000원",https://gift.kakao.com/product/623469,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""명절선물추천!"" 전통주애 선물2호 375ml 3본 약주세트 솔송주 한산소곡주 오메기술",전통주애,"28,000원",https://gift.kakao.com/product/2160799,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"달콤전통주 모음_금이산복숭아, 꿀샘16, 매실원주13 (soolmarket)",술마켓,"31,680원",https://gift.kakao.com/product/2408976,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
선운산복분자 흥진 프리미엄 원형주병 복분자주 19도 700ml_전용잔 선물세트,와인/과실주,"55,000원",https://gift.kakao.com/product/9616897,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""고마운 마음 전하기"" 복순도가 빨간쌀 막걸리 935ml 1병",탁주,"16,000원",https://gift.kakao.com/product/5310539,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
천사의선물 유리잔세트 375ml X 2병+유리잔 2개+선물용상자 (Alc. 17%),와인/과실주,"30,000원",https://gift.kakao.com/product/5304218,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""⭐보자기 포장⭐"" [행복을 바라요!] 꽃길을 여는 술들, 꽃으로만 축하하기 아쉬울 때!",술담화,"32,900원",https://gift.kakao.com/product/4044851,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
중원당 청명주 도자기세트 500ml (17%) / 2021 청와대 선정,전통주LuX,"44,640원",https://gift.kakao.com/product/2935782,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"검은사막 토끼&해치소주 서울에디션_토끼화이트,해치소주22,전용잔x2",술마켓,"32,400원",https://gift.kakao.com/product/10270041,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240823094510_bec10f5997654203a8647aff47eb4727.jpg
"서해안복분자주 9호세트 13도 375mlx4병,전용잔2_토굴발효 (고창서해안복분자)",와인/과실주,"37,000원",https://gift.kakao.com/product/9112726,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240130162415_bb402d54c781483e9aed6d49365740bf.jpg
"전통주입문세트 / 감자술,일품21,두레앙22,사랑할때12,부자,주조사 / 6병 + 토닉워터",술마켓,"31,680원",https://gift.kakao.com/product/4147696,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250106152559_c2b82f4843ca43149d1e3eb6824501dc.jpg
[양조장직배송] 딸기바질나루막걸리 8% 500ml 3병,탁주,"22,500원",https://gift.kakao.com/product/11391144,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250324172624_59d2025b6bf94b20990ab2731348e4a9.jpg
토끼 오디와인 미니어쳐 90ml (13%) / 5병,와인/과실주,"15,000원",https://gift.kakao.com/product/775636,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230926093355_bbd5c17bf2514c4bae84b827f299f851.jpg
"""생일케익과 어울리는"" 베리서프라이즈 설향 딸기 스파클링 와인 9도 750ml [+칠링백 증정]",와인/과실주,"34,000원",https://gift.kakao.com/product/10902958,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241212162349_66fa2d5ed5be42919fe352cad504bd34.jpg
"""우리술 하이볼 세트"" 우리술 하이볼 세트 & 담솔 40도 375ml",우리술상회,"33,000원",https://gift.kakao.com/product/7104559,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240502153740_b306b6daf5394bb09989b06259f742b9.jpg
금이산농원 복숭아와인 375ml (12%),술마켓,"18,000원",https://gift.kakao.com/product/2434656,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210330182933_c4973e848f41411d9b1ab912367eb254.jpg
고창 명산품 복분자주 16호 세트 16.8도 500ml* 3병 (고창명산품 복분자),와인/과실주,"42,000원",https://gift.kakao.com/product/1006510,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200404040535_e6717b187d2d4fd2b8eb937026577073
"토끼소주 선비진에디션세트 48도 375mlx3병 선비진1, 제주1,청룡1,토끼소주잔1, 토닉600 (soolmarket)",술마켓,"49,410원",https://gift.kakao.com/product/1374374,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250219101302_8ad83a282beb40aa9b89949d1e38ec48.jpg
[혼합] 대대포 블루(1병) X 송명섭 막걸리(1병) X 해창 12도(1병),탁주,"31,200원",https://gift.kakao.com/product/6217848,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230421115032_8d2d1630665444759227d11070e9acd6.png
영덕주조 도원결의 360ml (15%) / 4병 복숭아소주 (soolmarket),술마켓,"31,000원",https://gift.kakao.com/product/2398583,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250305163529_a731d5002a794980bfbd139ff2d7816d.jpg
제주 감귤 혼디주 330ml (12%) / 2병 (시트러스),와인/과실주,"21,000원",https://gift.kakao.com/product/653843,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"명품안동소주 선물용 호리병 400ml 30도 ""와인잔을 든 고양이""",소주/증류주,"24,900원",https://gift.kakao.com/product/9824660,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
전주이강주 이강주 특3호 선물세트 25도 에밀레종 도자기 1000ml 리큐르주,전통주애,"45,000원",https://gift.kakao.com/product/2160622,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
국순당 고창명주 자연담은 복분자 막걸리 360ml (6%) / 4병 (국순당고창명주),탁주,"16,500원",https://gift.kakao.com/product/668657,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
댄싱사이더 애플상그리아 6.3% 750ml 사과 스파클링와인 선물세트 스위트와인,댄싱사이더,"19,900원",https://gift.kakao.com/product/6115386,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
댄싱사이더 요새로제 750ml (6.4%) 애플 스파클링 와인 선물세트 내추럴 로제와인,댄싱사이더,"19,900원",https://gift.kakao.com/product/2909255,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"더퀸선물세트 750ml 2EA 와인세트,와인선물,과실주,레드와인,어른선물,과실주,명절선물",와인/과실주,"56,000원",https://gift.kakao.com/product/2258150,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
중원당 청명주 17도 375ml 우리술품평회대상 생약주,우리술상회,"27,000원",https://gift.kakao.com/product/6310193,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
아름주가 옥수달빛 25도 375ml 리큐르,우리술상회,"18,000원",https://gift.kakao.com/product/11521408,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250415164133_b718f688d36f40939af6c1a77aad817c.jpg
안동소주일품 프리미엄 소주 선물세트 21도 500ml 40도 500ml 유리잔3,전통주애,"60,000원",https://gift.kakao.com/product/2833623,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240131170741_5053d015cd084fd7abe35329e0e088b5.jpg
"""프리미엄 소주 선물"" [안동소주일품] 기와800 800ml + 잔 2개 (도수 40%)",소주/증류주,"42,000원",https://gift.kakao.com/product/10085657,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240717165756_67b800850f204fb3bd910da02191e844.jpg
산들벗 생일별자리와인에디션세트 12도 750ml_별자리와인잔(머루12종 중1택),와인/과실주,"21,000원",https://gift.kakao.com/product/2902203,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240117170656_6ce7a9b1922043c9b0b3c59550c7e261.jpg
"""고마운 마음 전하기"" 복순도가 손막걸리 935ml 6병",탁주,"72,000원",https://gift.kakao.com/product/690192,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250225155433_92b2207a96d448c29b0cc688e2c3b480.png
댄싱사이더 애플스피릿 375mL (20%) 사과 증류주 소주 술,댄싱사이더,"15,900원",https://gift.kakao.com/product/9569357,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240401183551_0f90984ce8b04b2098225d100104c4a5.jpg
고창 복분자주 선물세트 700mlx2병+잔2개(도수18%) (고창명산품 복분자),와인/과실주,"70,000원",https://gift.kakao.com/product/653715,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200403202000_41307a6dd6864791b3a7b97e421edab3
"""선물세트"" 원소주 클래식 (28도 375ml) 2개입 기프트 세트",원소주,"47,800원",https://gift.kakao.com/product/6349980,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230608113908_b5cc0c80e07e47518cc01bd060266ef0.jpg
너드브루어리 바질스파클링막걸리 5도 375ml x2병_오프너세트 (soolmarket),술마켓,"27,000원",https://gift.kakao.com/product/9962670,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250319171800_93177ec472d6459196b0134c17ba2138.jpg
"""엽서/쇼핑백/잔"" [선물세트] 오나이릭 몽환주 드림인더애플가든 12도 375ml 사과술 전통주 가정의달 성년의날 술선물",리큐르주,"35,000원",https://gift.kakao.com/product/11032601,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250331100118_518eaa19da2c4171898ba01333825852.jpg
담을술공방 주향이오 25도 375ml 6개월 항아리숙성,술마켓,"20,000원",https://gift.kakao.com/product/2367299,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241011134620_655d2796b56945efa072a6fb00fb5833.jpg
[어버이날 술선물세트] 느린마을소주41 선물세트 (375ml) 전통주 선물포장 가정의달,배상면주가,"35,010원",https://gift.kakao.com/product/7562433,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250107104435_4f9cb9d04b0a441788d4a9bba29b3555.jpg
"""선물/골드카드각인"" 내장산복분자주 와인6호(16%) / 700ml 1병+40ml 1병+와인잔 2개+골드카드",와인/과실주,"35,000원",https://gift.kakao.com/product/2886458,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""스위트 허니와인"" 2024우리술품평회 대상 프리미엄 전통주 달콤 아이스 스위트 허니문 와인 375ml 10도",와인/과실주,"34,900원",https://gift.kakao.com/product/2523993,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
해창 9도 찹쌀 생막걸리 900ml X 1병,탁주,"14,800원",https://gift.kakao.com/product/6128139,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[from_제주] 제주 증류식소주 고소리술 40도 도자기 500ml+잔 세트 우리술 전통주 제주샘주,전통주LuX,"64,000원",https://gift.kakao.com/product/6962193,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""스테디셀러"" 원소주 오리지널 (22도 375ml) 2개입 세트",원소주,"33,800원",https://gift.kakao.com/product/5959793,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
고창 서해안복분자 선운 복분자주 13도 1000ml (soolmarket),술마켓,"22,000원",https://gift.kakao.com/product/1374165,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
용의해 오디와인 750ml (13%) 1병 + 쇼핑백,와인/과실주,"19,000원",https://gift.kakao.com/product/616402,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""✨봄 선물 추천✨"" 너브내 로제와인 싱글기프트 750ml 12% 벗꽃닮은 달콤한 로제와인 선물세트추천 고급가죽무늬케이스",와인/과실주,"49,000원",https://gift.kakao.com/product/7651457,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""실속 선물세트"" [안동소주일품] 유리병3호 21도 (350ml x 3병, 소주잔 2개)",소주/증류주,"26,500원",https://gift.kakao.com/product/10337213,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240903121633_961976f090dd4fbe95b68e63418bc6ed.jpg
"댄싱사이더 애플브랜디 2종 선물세트(20%, 35%) 375ml 사과 증류주 소주 술",댄싱사이더,"39,900원",https://gift.kakao.com/product/10829302,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250106162424_e300ddfce3064aedb10927a847954b71.jpg
예산사과와인 추사백 40도 500ml 사과증류주,전통주애,"32,000원",https://gift.kakao.com/product/2633086,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240502153804_395b7cf7bc6f455cb8e11ce2678d895d.jpg
'벚꽃주 한잔어때요' 화사한 명품안동소주 선물용 호리병 400ml 30도,소주/증류주,"24,900원",https://gift.kakao.com/product/2349905,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210305110627_dbe0f7b81b164a2fa3ccb72b34c92880.jpg
술아원 경성 과하주 20도 375ml (soolmarket),술마켓,"33,000원",https://gift.kakao.com/product/2020968,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240612101132_39993f27682d4a338319b79453d1aabc.jpg
"""고품격 프리미엄와인"" '감사한분께' 청와대 메인 만찬주 달콤한 허니 스위트 아이스 와인 선물세트 허니문500ml*2",와인/과실주,"89,000원",https://gift.kakao.com/product/2523971,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20230104162424_063348139e0b4c9a9458b973cb4f9a1b.jpg
"애플린선물세트 750ml 2EA 선물,와인선물,과실주,화이트와인,사과와인,명절선물",와인/과실주,"56,000원",https://gift.kakao.com/product/2248142,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20201201101327_91de8a10ab1847a881a3b940e24580ab.jpg
고도리 샤인머스캣화이트와인 10.5도 750ml 망고포도와인_와인오프너 증정,술마켓,"36,100원",https://gift.kakao.com/product/2916477,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241213152352_a3fc5fa0011d4a8d94bf3b41ec518b4d.jpg
[한국애플리즈] THE 찾을수록 6종세트 l 14%~16%_360ml,와인/과실주,"14,500원",https://gift.kakao.com/product/640052,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250103092317_4019bf3d24fc453996f26baa454ca942.jpg
"""3년 연속 주류대상 수상"" 오미나라 오미로제 와인선물 (세트5) (스틸와인, Alc.12%)",와인/과실주,"53,000원",https://gift.kakao.com/product/762689,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240419160340_cfb819ae425a40cd93a5a1c74bbf6c94.jpg
"""새콤달콤 사과 소주"" [배혜정도가] 심플리 애플 - 사과 소주",기타주류,"12,000원",https://gift.kakao.com/product/2919604,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210831161927_a61dd8efb1474d369d286f0bb5871601.jpg
꼬물꼬물 복을 물어옵니다 호리병 400ml 30도 명품안동소주 / 뱀띠해,소주/증류주,"24,900원",https://gift.kakao.com/product/10941603,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241223174322_fca942f240c84d438e76921365ee181d.jpg
송명섭 막걸리 750ml X 3병,탁주,"25,000원",https://gift.kakao.com/product/6129430,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[한국애플리즈] 더찾을수록_애플 + 소주잔 l 과실주 l 16%_360ml,와인/과실주,"7,400원",https://gift.kakao.com/product/3483835,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[문배주] 문배술 특1호 선물세트 40도 400ml 2병+잔3개,소주/증류주,"48,150원",https://gift.kakao.com/product/638193,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"샤또무주프리미엄 와인세트12도 750ml x 2병_스위트,드라이 각 1병",와인/과실주,"47,500원",https://gift.kakao.com/product/726833,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[프리미엄 막걸리 선물] 무아스파탐 느린마을막걸리 한번더 11도 750ml x 3입 전통주,배상면주가,"22,950원",https://gift.kakao.com/product/5060912,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
김연박명인 민속주안동소주 양반탈 45도 400ml 조옥화1대명인 (soolmarket),전통주LuX,"28,800원",https://gift.kakao.com/product/8094321,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""잔2P+술2병 구성"" 달콤한 술잔 세트 (전통주 2종 + 도자기 고블렛잔2P)",술담화,"38,900원",https://gift.kakao.com/product/6550288,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
그랑꼬또 로제와인 750ml_전구증정 (Alc 11%),와인/과실주,"29,000원",https://gift.kakao.com/product/651653,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""LED/잔/쇼핑백"" [선물세트] 오나이릭 우주술 클래식 12도 300ml 3종 세트 전통주 가정의달 성년의날 술선물",리큐르주,"69,800원",https://gift.kakao.com/product/11032730,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250415103007_cca3b6756f27449eae6764ff0b1c7d71.jpg
한국고량주 서울고량주 레드세트 35도 375ml 3본 잔3개 고량주 선물세트,전통주애,"51,000원",https://gift.kakao.com/product/10242520,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240819101616_bfcff2a8dcff44ffa122acafe01f05d5.jpg
"""프리미엄병막걸리"" [배혜정도가] 부자10 2병",탁주,"12,700원",https://gift.kakao.com/product/3606453,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20211116160802_6a33a27a29c342b8a9e111621d01ce30.png
착한농부 막시모 17도 360ml 오미자증류주 오미자소주,소주/증류주,"9,000원",https://gift.kakao.com/product/6302088,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240409154117_b31b2c041c234431a9416fdea4f20986.jpg
"[술 선물] 스파클링 과실주 감탄패키지, 호감 3입(6%)+빙탄복 3입(7%) 전통주",배상면주가,"27,900원",https://gift.kakao.com/product/7857594,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240509162030_5bb3df3bb80544ef996b94f640e08722.jpg
토끼소주 그레이 31도 375ml (soolmarket),전통주LuX,"27,900원",https://gift.kakao.com/product/6956725,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241118104235_cd529666f70640299890b028e72061a9.jpg
안동소주 일품 골드 40도 500ml 증류주_술마켓 샷잔2+토닉600 증정 (soolmarket),술마켓,"27,900원",https://gift.kakao.com/product/1373824,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250314161641_cf4d7603f22f4a768afede3b6d72cbe1.jpg
[남북정상회담 만찬주_대통령 선물]이성우명인 계룡백일주 600ml (40%)/2병-선물세트 (계룡 백일주),전통주LuX,"95,000원",https://gift.kakao.com/product/660513,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20200825164926_993c87947c1e4b71bf0929cc837f6f6c.jpg
더한 매실원주 원매 프리미엄 20도 750ml 매실주 (soolmarket),술마켓,"44,000원",https://gift.kakao.com/product/1373865,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241024102716_da90f7bbe2a249c2bbcfe57faff0b4c4.jpg
"""보자기 포장 선물"" [문배주] 문배술 특1호 보자기포장 선물세트 40도 400ml 2병+잔3개",소주/증류주,"55,800원",https://gift.kakao.com/product/11566028,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250422143327_ad96e6e1f7be4c93986bb126c690a134.jpg
"""세계주류품평회 금상"" [전주이강주] 이강주375ml(25%)X2본",리큐르주,"27,000원",https://gift.kakao.com/product/616363,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20210527140957_0f729f96c8f0438c85049ad8e6715a58.jpg
술샘 서설 720ml (Alc.13%) / 한지지관포장 선물,술샘,"27,000원",https://gift.kakao.com/product/9460099,https://img1.kakaocdn.net/thumb/C305x305@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20240315172534_7ddd716f33b8473d8f2db93a1835ddff.jpg
[혼합] 해창 9도(1병) X 해창 12도(2병),탁주,"43,200원",https://gift.kakao.com/product/6129825,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
한강주조 나루생막걸리 800ml (6%) / 3병,탁주,"21,000원",https://gift.kakao.com/product/3617663,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
[허니문와인] 프리미엄 달콤한 스위트 맛있는 와인 아이스와인 결혼선물 와인선물 375ml 10도,와인/과실주,"35,000원",https://gift.kakao.com/product/2523974,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""믿을 수 없는 부드러움"" 내외21:NAEOE21 500ml 증류식 소주의 새로운 패러다임 (21도, 내외디스틸러리)",소주/증류주,"35,000원",https://gift.kakao.com/product/11141795,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"[감사,축하카드/선물포장] 파리와인컵 실버메달 '비원'+꽃, 오프너 증정 [산막와이너리]",와인/과실주,"26,000원",https://gift.kakao.com/product/2032907,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""특별한 과실주 선물"" 품격있는 선물 고창복분자주 12호",와인/과실주,"33,000원",https://gift.kakao.com/product/6405806,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
"""소주 8종세트"" [골라마시는 재미] 애주가를 위한 소주 8병세트 (애주가 친구를 위한 소주 묶음팩!)",술담화,"32,900원",https://gift.kakao.com/product/11324857,https://st.kakaocdn.net/commerce_ui/static/common_module/default_fallback_thumbnail.png
